the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2022-11-01,1865,negative,2023-09-25 15:00:01.711959,55350
,,2023-09-01,63,positive,2023-09-25 15:00:01.711959,55351
,,2021-10-08,9987,negative,2023-09-25 15:00:01.711959,55352
,,2021-06-13,21,positive,2023-09-25 15:00:01.711959,55353
,,2023-07-27,104,negative,2023-09-25 15:00:01.711959,55354
,,2021-02-14,2842,negative,2023-09-25 15:00:01.711959,55355
,,2023-03-18,43,positive,2023-09-25 15:00:01.711959,55356
,,2020-10-09,5517,negative,2023-09-25 15:00:01.711959,55357
,,2021-11-04,10891,negative,2023-09-25 15:00:01.711959,55358
,,2021-07-08,44,positive,2023-09-25 15:00:01.711959,55359
,,2020-05-25,102,positive,2023-09-25 15:00:01.711959,55360
,,2022-03-15,4730,negative,2023-09-25 15:00:01.711959,55361
,,2022-07-24,246,positive,2023-09-25 15:00:01.711959,55362
,,2021-03-06,5234,negative,2023-09-25 15:00:01.711959,55363
,,2020-11-13,1024,positive,2023-09-25 15:00:01.711959,55364
,,2023-04-23,15,positive,2023-09-25 15:00:01.711959,55365
,,2022-12-11,1116,negative,2023-09-25 15:00:01.711959,55366
,,2022-10-03,244,positive,2023-09-25 15:00:01.711959,55367
,,2020-07-14,2913,negative,2023-09-25 15:00:01.711959,55368
,,2020-03-13,12,positive,2023-09-25 15:00:01.711959,55369
,,2022-06-12,1376,negative,2023-09-25 15:00:01.711959,55370
,,2023-09-04,150,negative,2023-09-25 15:00:01.711959,55371
,,2021-09-19,157,positive,2023-09-25 15:00:01.711959,55372
,,2022-01-30,1795,negative,2023-09-25 15:00:01.711959,55373
,,2021-08-02,232,positive,2023-09-25 15:00:01.711959,55374
,,2022-04-25,3983,negative,2023-09-25 15:00:01.711959,55375
,,2021-12-13,11332,negative,2023-09-25 15:00:01.711959,55376
,,2020-08-31,2587,negative,2023-09-25 15:00:01.711959,55377
,,2022-08-16,332,positive,2023-09-25 15:00:01.711959,55378
,,2020-04-30,416,positive,2023-09-25 15:00:01.711959,55379
,,2023-01-09,267,positive,2023-09-25 15:00:01.711959,55380
,,2020-12-08,7494,negative,2023-09-25 15:00:01.711959,55381
,,2023-05-28,66,negative,2023-09-25 15:00:01.711959,55382
,,2021-04-14,701,positive,2023-09-25 15:00:01.711959,55383
,,2022-05-05,437,positive,2023-09-25 15:00:01.711959,55384
,,2021-08-16,3892,negative,2023-09-25 15:00:01.711959,55385
,,2022-09-07,1747,negative,2023-09-25 15:00:01.711959,55386
,,2020-08-13,142,positive,2023-09-25 15:00:01.711959,55387
,,2020-04-16,943,negative,2023-09-25 15:00:01.711959,55388
,,2021-12-31,3054,positive,2023-09-25 15:00:01.711959,55389
,,2022-12-29,288,positive,2023-09-25 15:00:01.711959,55390
,,2021-03-24,610,positive,2023-09-25 15:00:01.711959,55391
,,2023-05-07,406,negative,2023-09-25 15:00:01.711959,55392
,,2020-11-27,6180,negative,2023-09-25 15:00:01.711959,55393
,,2022-03-27,31,positive,2023-09-25 15:00:01.711959,55394
,,2021-07-20,3165,negative,2023-09-25 15:00:01.711959,55395
,,2022-08-13,1186,negative,2023-09-25 15:00:01.711959,55396
,,2020-09-19,66,positive,2023-09-25 15:00:01.711959,55397
,,2020-05-13,1876,negative,2023-09-25 15:00:01.711959,55398
,,2021-11-24,335,positive,2023-09-25 15:00:01.711959,55399
,,2021-02-28,3168,negative,2023-09-25 15:00:01.711959,55400
,,2023-03-28,49,positive,2023-09-25 15:00:01.711959,55401
,,2020-10-18,174,positive,2023-09-25 15:00:01.711959,55402
,,2022-12-05,1891,negative,2023-09-25 15:00:01.711959,55403
,,2021-02-07,162,positive,2023-09-25 15:00:01.711959,55404
,,2023-07-18,24,positive,2023-09-25 15:00:01.711959,55405
,,2023-03-27,773,negative,2023-09-25 15:00:01.711959,55406
,,2021-06-20,1607,negative,2023-09-25 15:00:01.711959,55407
,,2022-03-20,1342,negative,2023-09-25 15:00:01.711959,55408
,,2021-06-27,11,positive,2023-09-25 15:00:01.711959,55409
,,2020-06-05,130,positive,2023-09-25 15:00:01.711959,55410
,,2022-07-19,476,positive,2023-09-25 15:00:01.711959,55411
,,2020-09-28,3908,negative,2023-09-25 15:00:01.711959,55412
,,2021-11-15,10795,negative,2023-09-25 15:00:01.711959,55413
,,2020-10-31,290,positive,2023-09-25 15:00:01.711959,55414
,,2021-03-19,7935,negative,2023-09-25 15:00:01.711959,55415
,,2022-12-14,1774,negative,2023-09-25 15:00:01.711959,55416
,,2023-04-20,16,positive,2023-09-25 15:00:01.711959,55417
,,2021-09-26,2594,negative,2023-09-25 15:00:01.711959,55418
,,2022-06-03,316,positive,2023-09-25 15:00:01.711959,55419
,,2022-01-23,381,positive,2023-09-25 15:00:01.711959,55420
,,2022-10-12,1869,negative,2023-09-25 15:00:01.711959,55421
,,2023-09-13,93,positive,2023-09-25 15:00:01.711959,55422
,,2020-07-21,178,positive,2023-09-25 15:00:01.711959,55423
,,2020-12-24,7659,negative,2023-09-25 15:00:01.711959,55424
,,2021-04-30,368,positive,2023-09-25 15:00:01.711959,55425
,,2023-06-13,132,negative,2023-09-25 15:00:01.711959,55426
,,2023-01-25,265,positive,2023-09-25 15:00:01.711959,55427
,,2022-09-15,1998,negative,2023-09-25 15:00:01.711959,55428
,,2022-04-27,324,positive,2023-09-25 15:00:01.711959,55429
,,2021-12-23,2641,positive,2023-09-25 15:00:01.711959,55430
,,2020-04-08,1063,negative,2023-09-25 15:00:01.711959,55431
,,2021-08-24,7532,negative,2023-09-25 15:00:01.711959,55432
,,2020-08-21,85,positive,2023-09-25 15:00:01.711959,55433
,,2021-04-14,10412,negative,2023-09-25 15:00:01.711959,55434
,,2023-01-09,1273,negative,2023-09-25 15:00:01.711959,55435
,,2020-12-08,1162,positive,2023-09-25 15:00:01.711959,55436
,,2023-05-28,11,positive,2023-09-25 15:00:01.711959,55437
,,2021-05-23,2316,negative,2023-09-25 15:00:01.711959,55438
,,2021-01-02,453,positive,2023-09-25 15:00:01.711959,55439
,,2023-02-19,730,negative,2023-09-25 15:00:01.711959,55440
,,2023-06-20,18,positive,2023-09-25 15:00:01.711959,55441
,,2022-02-17,7440,negative,2023-09-25 15:00:01.711959,55442
,,2022-06-22,2215,negative,2023-09-25 15:00:01.711959,55443
,,2021-10-03,162,positive,2023-09-25 15:00:01.711959,55444
,,2023-08-25,175,negative,2023-09-25 15:00:01.711959,55445
,,2020-06-26,1934,negative,2023-09-25 15:00:01.711959,55446
,,2022-10-25,213,positive,2023-09-25 15:00:01.711959,55447
,,2022-03-13,26,positive,2023-09-25 15:00:01.711959,55448
,,2021-07-10,1935,negative,2023-09-25 15:00:01.711959,55449
,,2021-11-02,215,positive,2023-09-25 15:00:01.711959,55450
,,2020-05-23,1581,negative,2023-09-25 15:00:01.711959,55451
,,2022-07-26,2055,negative,2023-09-25 15:00:01.711959,55452
,,2020-10-11,99,positive,2023-09-25 15:00:01.711959,55453
,,2021-10-22,208,positive,2023-09-25 15:00:01.711959,55454
,,2022-07-11,2105,negative,2023-09-25 15:00:01.711959,55455
,,2020-06-13,2086,negative,2023-09-25 15:00:01.711959,55456
,,2022-03-02,6672,negative,2023-09-25 15:00:01.711959,55457
,,2023-08-06,92,negative,2023-09-25 15:00:01.711959,55458
,,2022-11-07,254,positive,2023-09-25 15:00:01.711959,55459
,,2023-02-25,71,positive,2023-09-25 15:00:01.711959,55460
,,2021-01-28,10735,negative,2023-09-25 15:00:01.711959,55461
,,2023-07-16,79,negative,2023-09-25 15:00:01.711959,55462
,,2021-05-29,52,positive,2023-09-25 15:00:01.711959,55463
,,2022-11-01,261,positive,2023-09-25 15:00:01.711959,55464
,,2022-06-15,2388,negative,2023-09-25 15:00:01.711959,55465
,,2021-10-08,300,positive,2023-09-25 15:00:01.711959,55466
,,2020-07-01,2548,negative,2023-09-25 15:00:01.711959,55467
,,2023-09-01,309,negative,2023-09-25 15:00:01.711959,55468
,,2022-02-12,2035,negative,2023-09-25 15:00:01.711959,55469
,,2022-10-07,1588,negative,2023-09-25 15:00:01.711959,55470
,,2021-09-15,10128,negative,2023-09-25 15:00:01.711959,55471
,,2023-09-08,75,positive,2023-09-25 15:00:01.711959,55472
,,2020-03-17,321,negative,2023-09-25 15:00:01.711959,55473
,,2022-06-08,389,positive,2023-09-25 15:00:01.711959,55474
,,2020-07-10,125,positive,2023-09-25 15:00:01.711959,55475
,,2022-02-03,334,positive,2023-09-25 15:00:01.711959,55476
,,2022-09-23,197,positive,2023-09-25 15:00:01.711959,55477
,,2021-09-01,345,positive,2023-09-25 15:00:01.711959,55478
,,2020-03-31,478,positive,2023-09-25 15:00:01.711959,55479
,,2022-05-21,1573,negative,2023-09-25 15:00:01.711959,55480
,,2022-01-16,2404,negative,2023-09-25 15:00:01.711959,55481
,,2020-07-28,3365,negative,2023-09-25 15:00:01.711959,55482
,,2020-12-17,6835,negative,2023-09-25 15:00:01.711959,55483
,,2023-02-03,222,positive,2023-09-25 15:00:01.711959,55484
,,2021-05-07,255,positive,2023-09-25 15:00:01.711959,55485
,,2023-06-04,98,negative,2023-09-25 15:00:01.711959,55486
,,2020-11-20,1073,positive,2023-09-25 15:00:01.711959,55487
,,2021-03-31,7811,negative,2023-09-25 15:00:01.711959,55488
,,2023-05-02,23,positive,2023-09-25 15:00:01.711959,55489
,,2023-01-03,1405,negative,2023-09-25 15:00:01.711959,55490
,,2021-09-24,12394,negative,2023-09-25 15:00:01.711959,55491
,,2020-07-19,69,positive,2023-09-25 15:00:01.711959,55492
,,2020-03-08,9,negative,2023-09-25 15:00:01.711959,55493
,,2022-05-28,254,positive,2023-09-25 15:00:01.711959,55494
,,2022-01-25,915,positive,2023-09-25 15:00:01.711959,55495
,,2023-09-19,109,positive,2023-09-25 15:00:01.711959,55496
,,2022-10-18,1932,negative,2023-09-25 15:00:01.711959,55497
,,2023-02-26,75,positive,2023-09-25 15:00:01.711959,55498
,,2023-07-15,82,negative,2023-09-25 15:00:01.711959,55499
,,2021-06-01,94,positive,2023-09-25 15:00:01.711959,55500
,,2021-01-25,8962,negative,2023-09-25 15:00:01.711959,55501
,,2020-10-14,5599,negative,2023-09-25 15:00:01.711959,55502
,,2022-12-01,237,positive,2023-09-25 15:00:01.711959,55503
,,2021-03-04,337,positive,2023-09-25 15:00:01.711959,55504
,,2023-04-01,473,negative,2023-09-25 15:00:01.711959,55505
,,2022-11-26,1188,negative,2023-09-25 15:00:01.711959,55506
,,2020-10-25,216,positive,2023-09-25 15:00:01.711959,55507
,,2023-04-06,24,positive,2023-09-25 15:00:01.711959,55508
,,2021-02-21,3032,negative,2023-09-25 15:00:01.711959,55509
,,2021-09-30,332,positive,2023-09-25 15:00:01.711959,55510
,,2022-06-23,2156,negative,2023-09-25 15:00:01.711959,55511
,,2020-06-23,2601,negative,2023-09-25 15:00:01.711959,55512
,,2023-08-24,153,negative,2023-09-25 15:00:01.711959,55513
,,2022-02-20,1244,negative,2023-09-25 15:00:01.711959,55514
,,2022-10-24,213,positive,2023-09-25 15:00:01.711959,55515
,,2023-06-16,18,positive,2023-09-25 15:00:01.711959,55516
,,2023-02-23,994,negative,2023-09-25 15:00:01.711959,55517
,,2021-05-19,6940,negative,2023-09-25 15:00:01.711959,55518
,,2021-01-06,743,positive,2023-09-25 15:00:01.711959,55519
,,2022-12-23,193,positive,2023-09-25 15:00:01.711959,55520
,,2023-05-13,259,negative,2023-09-25 15:00:01.711959,55521
,,2021-03-26,574,positive,2023-09-25 15:00:01.711959,55522
,,2020-11-25,9091,negative,2023-09-25 15:00:01.711959,55523
,,2021-08-21,3141,negative,2023-09-25 15:00:01.711959,55524
,,2022-04-28,276,positive,2023-09-25 15:00:01.711959,55525
,,2020-08-18,129,positive,2023-09-25 15:00:01.711959,55526
,,2022-09-14,1774,negative,2023-09-25 15:00:01.711959,55527
,,2021-12-26,1704,positive,2023-09-25 15:00:01.711959,55528
,,2020-04-11,636,negative,2023-09-25 15:00:01.711959,55529
,,2023-01-29,140,positive,2023-09-25 15:00:01.711959,55530
,,2021-04-26,552,positive,2023-09-25 15:00:01.711959,55531
,,2020-12-28,4780,negative,2023-09-25 15:00:01.711959,55532
,,2023-06-09,115,negative,2023-09-25 15:00:01.711959,55533
,,2022-08-24,1803,negative,2023-09-25 15:00:01.711959,55534
,,2020-04-22,1138,negative,2023-09-25 15:00:01.711959,55535
,,2021-08-10,4296,negative,2023-09-25 15:00:01.711959,55536
,,2022-04-17,73,positive,2023-09-25 15:00:01.711959,55537
,,2021-12-05,309,positive,2023-09-25 15:00:01.711959,55538
,,2020-09-08,94,positive,2023-09-25 15:00:01.711959,55539
,,2022-10-09,96,positive,2023-09-25 15:00:01.711959,55540
,,2021-09-17,308,positive,2023-09-25 15:00:01.711959,55541
,,2020-07-12,1604,negative,2023-09-25 15:00:01.711959,55542
,,2020-03-15,15,positive,2023-09-25 15:00:01.711959,55543
,,2023-09-10,107,negative,2023-09-25 15:00:01.711959,55544
,,2022-02-01,6143,negative,2023-09-25 15:00:01.711959,55545
,,2022-06-06,2709,negative,2023-09-25 15:00:01.711959,55546
,,2022-10-24,1615,negative,2023-09-25 15:00:01.711959,55547
,,2022-06-23,328,positive,2023-09-25 15:00:01.711959,55548
,,2021-09-30,10732,negative,2023-09-25 15:00:01.711959,55549
,,2020-06-23,171,positive,2023-09-25 15:00:01.711959,55550
,,2023-08-24,50,positive,2023-09-25 15:00:01.711959,55551
,,2022-02-20,53,positive,2023-09-25 15:00:01.711959,55552
,,2021-10-24,113,positive,2023-09-25 15:00:01.711959,55553
,,2023-08-16,105,negative,2023-09-25 15:00:01.711959,55554
,,2022-07-01,1777,negative,2023-09-25 15:00:01.711959,55555
,,2022-02-28,7225,negative,2023-09-25 15:00:01.711959,55556
,,2020-06-15,2280,negative,2023-09-25 15:00:01.711959,55557
,,2022-11-17,199,positive,2023-09-25 15:00:01.711959,55558
,,2023-08-01,88,negative,2023-09-25 15:00:01.711959,55559
,,2023-03-13,73,positive,2023-09-25 15:00:01.711959,55560
,,2021-02-13,4496,negative,2023-09-25 15:00:01.711959,55561
,,2021-06-14,38,positive,2023-09-25 15:00:01.711959,55562
,,2023-08-15,128,negative,2023-09-25 15:00:01.711959,55563
,,2022-11-16,183,positive,2023-09-25 15:00:01.711959,55564
,,2020-06-16,2539,negative,2023-09-25 15:00:01.711959,55565
,,2022-07-02,1331,negative,2023-09-25 15:00:01.711959,55566
,,2021-10-25,234,positive,2023-09-25 15:00:01.711959,55567
,,2022-02-27,1386,negative,2023-09-25 15:00:01.711959,55568
,,2021-11-18,335,positive,2023-09-25 15:00:01.711959,55569
,,2022-08-11,2053,negative,2023-09-25 15:00:01.711959,55570
,,2020-05-07,1726,negative,2023-09-25 15:00:01.711959,55571
,,2022-03-29,164,positive,2023-09-25 15:00:01.711959,55572
,,2021-07-26,3983,negative,2023-09-25 15:00:01.711959,55573
,,2020-09-25,113,positive,2023-09-25 15:00:01.711959,55574
,,2020-03-16,34,positive,2023-09-25 15:00:01.711959,55575
,,2021-09-16,340,positive,2023-09-25 15:00:01.711959,55576
,,2022-10-10,194,positive,2023-09-25 15:00:01.711959,55577
,,2023-09-11,125,negative,2023-09-25 15:00:01.711959,55578
,,2022-06-05,1565,negative,2023-09-25 15:00:01.711959,55579
,,2020-07-11,1864,negative,2023-09-25 15:00:01.711959,55580
,,2022-02-02,9011,negative,2023-09-25 15:00:01.711959,55581
,,2023-06-04,13,positive,2023-09-25 15:00:01.711959,55582
,,2021-05-07,10531,negative,2023-09-25 15:00:01.711959,55583
,,2020-12-17,599,positive,2023-09-25 15:00:01.711959,55584
,,2023-02-03,1091,negative,2023-09-25 15:00:01.711959,55585
,,2020-12-07,1237,positive,2023-09-25 15:00:01.711959,55586
,,2023-05-17,13,positive,2023-09-25 15:00:01.711959,55587
,,2023-01-20,1047,negative,2023-09-25 15:00:01.711959,55588
,,2021-04-15,12149,negative,2023-09-25 15:00:01.711959,55589
,,2021-08-17,4214,negative,2023-09-25 15:00:01.711959,55590
,,2020-08-14,131,positive,2023-09-25 15:00:01.711959,55591
,,2021-12-30,5143,positive,2023-09-25 15:00:01.711959,55592
,,2020-04-15,1059,negative,2023-09-25 15:00:01.711959,55593
,,2022-05-10,580,positive,2023-09-25 15:00:01.711959,55594
,,2022-09-02,1590,negative,2023-09-25 15:00:01.711959,55595
,,2021-01-09,6659,negative,2023-09-25 15:00:01.711959,55596
,,2023-06-29,99,negative,2023-09-25 15:00:01.711959,55597
,,2023-02-10,206,positive,2023-09-25 15:00:01.711959,55598
,,2021-05-16,116,positive,2023-09-25 15:00:01.711959,55599
,,2022-02-07,326,positive,2023-09-25 15:00:01.711959,55600
,,2022-10-27,1739,negative,2023-09-25 15:00:01.711959,55601
,,2021-10-13,11657,negative,2023-09-25 15:00:01.711959,55602
,,2022-06-20,290,positive,2023-09-25 15:00:01.711959,55603
,,2020-07-06,140,positive,2023-09-25 15:00:01.711959,55604
,,2023-08-27,35,positive,2023-09-25 15:00:01.711959,55605
,,2021-03-03,9161,negative,2023-09-25 15:00:01.711959,55606
,,2020-10-15,250,positive,2023-09-25 15:00:01.711959,55607
,,2023-04-04,38,positive,2023-09-25 15:00:01.711959,55608
,,2022-11-28,1565,negative,2023-09-25 15:00:01.711959,55609
,,2022-07-26,427,positive,2023-09-25 15:00:01.711959,55610
,,2020-05-23,117,positive,2023-09-25 15:00:01.711959,55611
,,2021-11-02,6275,negative,2023-09-25 15:00:01.711959,55612
,,2022-03-13,1329,negative,2023-09-25 15:00:01.711959,55613
,,2020-03-16,222,negative,2023-09-25 15:00:01.711959,54518
,,2020-07-11,115,positive,2023-09-25 15:00:01.711959,54519
,,2022-06-05,201,positive,2023-09-25 15:00:01.711959,54520
,,2021-09-16,7028,negative,2023-09-25 15:00:01.711959,54521
,,2022-10-10,1557,negative,2023-09-25 15:00:01.711959,54522
,,2021-03-13,254,positive,2023-09-25 15:00:01.711959,54523
,,2022-12-08,203,positive,2023-09-25 15:00:01.711959,54524
,,2023-04-26,616,negative,2023-09-25 15:00:01.711959,54525
,,2020-11-06,6539,negative,2023-09-25 15:00:01.711959,54526
,,2021-07-07,3508,negative,2023-09-25 15:00:01.711959,54527
,,2020-05-26,2239,negative,2023-09-25 15:00:01.711959,54528
,,2020-10-08,266,positive,2023-09-25 15:00:01.711959,54529
,,2021-11-05,209,positive,2023-09-25 15:00:01.711959,54530
,,2022-07-29,2008,negative,2023-09-25 15:00:01.711959,54531
,,2022-03-10,70,positive,2023-09-25 15:00:01.711959,54532
,,2023-08-03,131,negative,2023-09-25 15:00:01.711959,54533
,,2022-07-14,2134,negative,2023-09-25 15:00:01.711959,54534
,,2022-11-04,184,positive,2023-09-25 15:00:01.711959,54535
,,2020-06-12,2338,negative,2023-09-25 15:00:01.711959,54536
,,2021-10-21,211,positive,2023-09-25 15:00:01.711959,54537
,,2022-03-03,5228,negative,2023-09-25 15:00:01.711959,54538
,,2023-07-29,26,positive,2023-09-25 15:00:01.711959,54539
,,2021-02-16,335,positive,2023-09-25 15:00:01.711959,54540
,,2021-06-11,5662,negative,2023-09-25 15:00:01.711959,54541
,,2023-03-16,948,negative,2023-09-25 15:00:01.711959,54542
,,2020-05-19,271,positive,2023-09-25 15:00:01.711959,54543
,,2021-07-14,110,positive,2023-09-25 15:00:01.711959,54544
,,2022-08-07,210,positive,2023-09-25 15:00:01.711959,54545
,,2020-09-13,2963,negative,2023-09-25 15:00:01.711959,54546
,,2021-11-30,11987,negative,2023-09-25 15:00:01.711959,54547
,,2022-04-02,1536,negative,2023-09-25 15:00:01.711959,54548
,,2020-08-27,152,positive,2023-09-25 15:00:01.711959,54549
,,2021-07-29,3376,negative,2023-09-25 15:00:01.711959,54550
,,2022-04-21,221,positive,2023-09-25 15:00:01.711959,54551
,,2022-08-20,1061,negative,2023-09-25 15:00:01.711959,54552
,,2021-12-17,943,positive,2023-09-25 15:00:01.711959,54553
,,2020-05-04,1299,negative,2023-09-25 15:00:01.711959,54554
,,2022-09-30,1503,negative,2023-09-25 15:00:01.711959,54555
,,2020-03-26,630,negative,2023-09-25 15:00:01.711959,54556
,,2021-09-06,1746,negative,2023-09-25 15:00:01.711959,54557
,,2020-08-02,69,positive,2023-09-25 15:00:01.711959,54558
,,2022-05-14,331,positive,2023-09-25 15:00:01.711959,54559
,,2022-01-11,3205,positive,2023-09-25 15:00:01.711959,54560
,,2021-05-04,344,positive,2023-09-25 15:00:01.711959,54561
,,2020-12-20,5803,negative,2023-09-25 15:00:01.711959,54562
,,2023-06-01,134,negative,2023-09-25 15:00:01.711959,54563
,,2023-02-06,291,positive,2023-09-25 15:00:01.711959,54564
,,2020-08-18,3662,negative,2023-09-25 15:00:01.711959,54565
,,2021-12-26,3384,negative,2023-09-25 15:00:01.711959,54566
,,2022-04-28,3360,negative,2023-09-25 15:00:01.711959,54567
,,2022-09-14,233,positive,2023-09-25 15:00:01.711959,54568
,,2021-08-21,261,positive,2023-09-25 15:00:01.711959,54569
,,2020-04-11,225,positive,2023-09-25 15:00:01.711959,54570
,,2022-01-20,1174,positive,2023-09-25 15:00:01.711959,54571
,,2022-10-13,1876,negative,2023-09-25 15:00:01.711959,54572
,,2021-09-29,11367,negative,2023-09-25 15:00:01.711959,54573
,,2023-09-14,99,positive,2023-09-25 15:00:01.711959,54574
,,2020-07-24,170,positive,2023-09-25 15:00:01.711959,54575
,,2022-06-02,436,positive,2023-09-25 15:00:01.711959,54576
,,2021-03-20,4240,negative,2023-09-25 15:00:01.711959,54577
,,2020-10-30,536,positive,2023-09-25 15:00:01.711959,54578
,,2022-12-17,1149,negative,2023-09-25 15:00:01.711959,54579
,,2023-04-17,33,positive,2023-09-25 15:00:01.711959,54580
,,2020-06-01,107,positive,2023-09-25 15:00:01.711959,54581
,,2022-03-24,3756,negative,2023-09-25 15:00:01.711959,54582
,,2021-11-11,7292,negative,2023-09-25 15:00:01.711959,54583
,,2020-10-02,4734,negative,2023-09-25 15:00:01.711959,54584
,,2022-07-15,361,positive,2023-09-25 15:00:01.711959,54585
,,2021-07-01,29,positive,2023-09-25 15:00:01.711959,54586
,,2021-07-06,39,positive,2023-09-25 15:00:01.711959,54587
,,2022-03-09,4946,negative,2023-09-25 15:00:01.711959,54588
,,2021-11-06,3099,negative,2023-09-25 15:00:01.711959,54589
,,2020-10-07,5305,negative,2023-09-25 15:00:01.711959,54590
,,2020-05-27,220,positive,2023-09-25 15:00:01.711959,54591
,,2022-07-30,250,positive,2023-09-25 15:00:01.711959,54592
,,2021-03-04,9497,negative,2023-09-25 15:00:01.711959,54593
,,2020-10-14,310,positive,2023-09-25 15:00:01.711959,54594
,,2023-04-01,23,positive,2023-09-25 15:00:01.711959,54595
,,2022-12-01,1687,negative,2023-09-25 15:00:01.711959,54596
,,2020-09-23,119,positive,2023-09-25 15:00:01.711959,54597
,,2021-07-24,2013,negative,2023-09-25 15:00:01.711959,54598
,,2020-05-09,1137,negative,2023-09-25 15:00:01.711959,54599
,,2022-08-09,2033,negative,2023-09-25 15:00:01.711959,54600
,,2022-03-31,146,positive,2023-09-25 15:00:01.711959,54601
,,2021-11-20,232,positive,2023-09-25 15:00:01.711959,54602
,,2021-05-12,214,positive,2023-09-25 15:00:01.711959,54603
,,2023-06-25,69,negative,2023-09-25 15:00:01.711959,54604
,,2023-02-14,189,positive,2023-09-25 15:00:01.711959,54605
,,2021-01-13,8735,negative,2023-09-25 15:00:01.711959,54606
,,2022-09-03,953,negative,2023-09-25 15:00:01.711959,54607
,,2022-05-09,573,positive,2023-09-25 15:00:01.711959,54608
,,2020-04-12,727,negative,2023-09-25 15:00:01.711959,54609
,,2021-08-20,4457,negative,2023-09-25 15:00:01.711959,54610
,,2021-12-27,4059,positive,2023-09-25 15:00:01.711959,54611
,,2020-08-17,116,positive,2023-09-25 15:00:01.711959,54612
,,2020-12-11,8943,negative,2023-09-25 15:00:01.711959,54613
,,2023-01-08,175,positive,2023-09-25 15:00:01.711959,54614
,,2023-05-29,88,negative,2023-09-25 15:00:01.711959,54615
,,2021-04-11,420,positive,2023-09-25 15:00:01.711959,54616
,,2020-12-21,939,positive,2023-09-25 15:00:01.711959,54617
,,2023-02-07,1278,negative,2023-09-25 15:00:01.711959,54618
,,2023-05-31,29,positive,2023-09-25 15:00:01.711959,54619
,,2021-05-03,10133,negative,2023-09-25 15:00:01.711959,54620
,,2022-02-03,9446,negative,2023-09-25 15:00:01.711959,54621
,,2021-09-15,386,positive,2023-09-25 15:00:01.711959,54622
,,2020-07-10,2444,negative,2023-09-25 15:00:01.711959,54623
,,2020-03-17,69,positive,2023-09-25 15:00:01.711959,54624
,,2023-09-08,245,negative,2023-09-25 15:00:01.711959,54625
,,2022-06-08,2608,negative,2023-09-25 15:00:01.711959,54626
,,2022-10-07,193,positive,2023-09-25 15:00:01.711959,54627
,,2020-11-10,1093,positive,2023-09-25 15:00:01.711959,54628
,,2021-03-09,5861,negative,2023-09-25 15:00:01.711959,54629
,,2023-04-22,12,positive,2023-09-25 15:00:01.711959,54630
,,2022-12-12,1877,negative,2023-09-25 15:00:01.711959,54631
,,2020-10-27,5548,negative,2023-09-25 15:00:01.711959,54632
,,2023-04-08,410,negative,2023-09-25 15:00:01.711959,54633
,,2022-11-24,87,positive,2023-09-25 15:00:01.711959,54634
,,2021-02-19,253,positive,2023-09-25 15:00:01.711959,54635
,,2023-03-14,69,positive,2023-09-25 15:00:01.711959,54636
,,2023-07-31,80,negative,2023-09-25 15:00:01.711959,54637
,,2021-06-17,35,positive,2023-09-25 15:00:01.711959,54638
,,2021-02-10,8486,negative,2023-09-25 15:00:01.711959,54639
,,2022-02-09,244,positive,2023-09-25 15:00:01.711959,54640
,,2022-11-02,2041,negative,2023-09-25 15:00:01.711959,54641
,,2021-10-11,5477,negative,2023-09-25 15:00:01.711959,54642
,,2023-09-02,33,positive,2023-09-25 15:00:01.711959,54643
,,2022-06-14,348,positive,2023-09-25 15:00:01.711959,54644
,,2020-07-04,47,positive,2023-09-25 15:00:01.711959,54645
,,2020-11-05,832,positive,2023-09-25 15:00:01.711959,54646
,,2022-12-19,1640,negative,2023-09-25 15:00:01.711959,54647
,,2023-04-15,13,positive,2023-09-25 15:00:01.711959,54648
,,2021-03-14,2404,negative,2023-09-25 15:00:01.711959,54649
,,2023-06-20,114,negative,2023-09-25 15:00:01.711959,54650
,,2023-02-19,105,positive,2023-09-25 15:00:01.711959,54651
,,2021-01-02,4456,negative,2023-09-25 15:00:01.711959,54652
,,2021-05-23,83,positive,2023-09-25 15:00:01.711959,54653
,,2022-05-18,3323,negative,2023-09-25 15:00:01.711959,54654
,,2020-03-22,83,positive,2023-09-25 15:00:01.711959,54655
,,2022-01-07,5534,negative,2023-09-25 15:00:01.711959,54656
,,2022-09-26,251,positive,2023-09-25 15:00:01.711959,54657
,,2021-09-10,423,positive,2023-09-25 15:00:01.711959,54658
,,2020-08-06,3636,negative,2023-09-25 15:00:01.711959,54659
,,2022-05-23,589,positive,2023-09-25 15:00:01.711959,54660
,,2020-07-26,81,positive,2023-09-25 15:00:01.711959,54661
,,2021-08-30,9172,negative,2023-09-25 15:00:01.711959,54662
,,2023-09-24,15,positive,2023-09-25 15:00:01.711959,54663
,,2020-04-02,816,negative,2023-09-25 15:00:01.711959,54664
,,2022-01-18,1628,positive,2023-09-25 15:00:01.711959,54665
,,2022-09-21,1925,negative,2023-09-25 15:00:01.711959,54666
,,2021-09-23,341,positive,2023-09-25 15:00:01.711959,54667
,,2023-09-16,133,negative,2023-09-25 15:00:01.711959,54668
,,2022-05-31,2997,negative,2023-09-25 15:00:01.711959,54669
,,2020-07-18,2624,negative,2023-09-25 15:00:01.711959,54670
